SR ID,Opened,Closed,Status,Department,Area,Sub-Area,Attached Solution (Topic),Attached Solution SLA Days,City,State,Zip Code,Source,Election District,Maryland State District,Congressional District,Congressional Member,Council District,Council Member Name,Changed Date,# of Days Open,Within SLA Windows,SLA Yes,SLA No,Request Type
1600317332,08/21/2025 07:12:09 AM,09/04/2025 09:42:52 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,09/04/2025 01:42:52 PM,9,Yes,1,0,Service Request - Fulfillment
1600319607,08/21/2025 08:59:56 AM,08/26/2025 07:50:52 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,08/26/2025 11:50:52 AM,3,Yes,1,0,Service Request - Fulfillment
1600315627,08/21/2025 10:56:47 AM,09/04/2025 09:52:16 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,ROCKVILLE,MD,20850.0,Web,4.0,15,8.0,Jamie Raskin,1.0,Andrew Friedson,09/04/2025 01:52:16 PM,9,Yes,1,0,Service Request - Fulfillment
1600356572,08/21/2025 02:35:51 PM,09/04/2025 09:52:16 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,09/04/2025 01:52:16 PM,9,Yes,1,0,Service Request - Fulfillment
1600361382,08/21/2025 03:38:13 PM,09/10/2025 12:22:49 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,09/10/2025 04:22:49 PM,13,Yes,1,0,Service Request - Fulfillment
1600366169,08/21/2025 07:02:05 PM,08/21/2025 07:07:02 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,08/21/2025 11:07:05 PM,0,Yes,1,0,Service Request - Fulfillment
1600394721,08/22/2025 10:37:37 AM,09/10/2025 12:22:49 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/10/2025 04:22:49 PM,12,Yes,1,0,Service Request - Fulfillment
1600424505,08/22/2025 01:04:56 PM,09/10/2025 12:22:49 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,BURTONSVILLE,MD,20866.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,09/10/2025 04:22:49 PM,12,Yes,1,0,Service Request - Fulfillment
1600428265,08/22/2025 01:15:54 PM,08/26/2025 09:33:09 AM,Closed,DOT,Highway Services,Road Repair,Road Repair,15.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,08/26/2025 01:33:11 PM,2,Yes,1,0,Service Request - Fulfillment
1600441620,08/22/2025 07:26:30 PM,09/10/2025 12:23:46 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Web,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/10/2025 04:23:46 PM,12,Yes,1,0,Service Request - Fulfillment
1600467300,08/23/2025 09:26:51 AM,08/26/2025 05:48:55 AM,Closed,DOT,Highway Services,Debris Pickup,Debris Pickup,5.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,08/26/2025 09:48:58 AM,2,Yes,1,0,Service Request - Fulfillment
1600467428,08/23/2025 10:21:52 AM,09/10/2025 12:23:46 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Web,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,09/10/2025 04:23:46 PM,12,Yes,1,0,Service Request - Fulfillment
1600467691,08/23/2025 11:53:51 AM,08/26/2025 11:29:54 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Web,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,08/26/2025 03:29:54 PM,2,Yes,1,0,Service Request - Fulfillment
1600516529,08/24/2025 09:27:31 AM,08/26/2025 01:05:55 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,ROCKVILLE,MD,20850.0,Web,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,08/26/2025 05:05:55 PM,2,Yes,1,0,Service Request - Fulfillment
1600533621,08/24/2025 09:12:20 PM,09/10/2025 12:24:58 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Web,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,09/10/2025 04:24:58 PM,12,Yes,1,0,Service Request - Fulfillment
1600552324,08/25/2025 07:34:17 AM,08/28/2025 05:40:16 AM,Closed,DOT,Highway Services,Debris Pickup,Tree or Limb Fallen on Ground (Non Emergency),5.0,SILVER SPRING,MD,20906.0,Internal,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,08/28/2025 09:40:21 AM,3,Yes,1,0,Service Request - Fulfillment
1600550946,08/25/2025 09:18:34 AM,08/28/2025 05:41:40 AM,Closed,DOT,Highway Services,Debris Pickup,"Dirt, Glass or Salt in Street",3.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,08/28/2025 09:41:52 AM,3,Yes,1,0,Service Request - Fulfillment
1600564265,08/25/2025 09:35:39 AM,09/10/2025 12:24:58 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,ROCKVILLE,MD,20850.0,Phone,6.0,15,8.0,Jamie Raskin,1.0,Andrew Friedson,09/10/2025 04:24:58 PM,11,Yes,1,0,Service Request - Fulfillment
1600556799,08/25/2025 09:45:42 AM,09/10/2025 12:24:58 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,09/10/2025 04:24:58 PM,11,Yes,1,0,Service Request - Fulfillment
1600547174,08/25/2025 09:53:03 AM,08/27/2025 11:34:21 AM,Closed,DHCA,Code Enforcement,,Hoarding,60.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,08/27/2025 03:34:21 PM,2,Yes,1,0,Service Request - Fulfillment
1600568350,08/25/2025 10:41:07 AM,08/28/2025 05:40:56 AM,Closed,DOT,Highway Services,Debris Pickup,Tree or Limb Fallen on Ground (Non Emergency),5.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,08/28/2025 09:41:01 AM,3,Yes,1,0,Service Request - Fulfillment
1600575332,08/25/2025 11:12:43 AM,09/10/2025 12:26:18 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/10/2025 04:26:18 PM,11,Yes,1,0,Service Request - Fulfillment
1600568698,08/25/2025 11:56:10 AM,09/03/2025 02:36:58 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,09/03/2025 06:36:58 PM,6,Yes,1,0,Service Request - Fulfillment
1600577696,08/25/2025 11:59:06 AM,09/10/2025 12:26:18 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/10/2025 04:26:18 PM,11,Yes,1,0,Service Request - Fulfillment
1600577736,08/25/2025 12:00:35 PM,08/26/2025 07:55:43 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,08/26/2025 11:55:51 AM,1,Yes,1,0,Service Request - Fulfillment
1600574055,08/25/2025 12:10:46 PM,09/03/2025 06:26:17 AM,Closed,DOT,Highway Services,Drainage Repair,Erosion Repair,40.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,09/03/2025 10:26:44 AM,6,Yes,1,0,Service Request - Fulfillment
1600568764,08/25/2025 12:27:00 PM,08/25/2025 02:03:55 PM,Closed,DOT,Highway Services,Debris Pickup,Debris Pickup,5.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,08/25/2025 06:03:57 PM,0,Yes,1,0,Service Request - Fulfillment
1600587473,08/25/2025 12:59:37 PM,09/23/2025 06:26:30 AM,Closed,DOT,Highway Services,Debris Pickup,Tree or Limb Fallen on Ground (Non Emergency),5.0,SILVER SPRING,MD,20906.0,Internal,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/23/2025 10:26:32 AM,20,No,0,1,Service Request - Fulfillment
1600585012,08/25/2025 01:19:35 PM,08/28/2025 05:39:31 AM,Closed,DOT,Highway Services,Debris Pickup,Tree or Limb Fallen on Ground (Non Emergency),5.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,08/28/2025 09:39:38 AM,3,Yes,1,0,Service Request - Fulfillment
1600648413,08/26/2025 09:29:13 AM,08/28/2025 05:37:30 AM,Closed,DOT,Highway Services,Debris Pickup,Tree or Limb Fallen on Ground (Non Emergency),5.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,08/28/2025 09:37:34 AM,2,Yes,1,0,Service Request - Fulfillment
1600649024,08/26/2025 10:47:33 AM,09/10/2025 12:29:10 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,09/10/2025 04:29:10 PM,10,Yes,1,0,Service Request - Fulfillment
1600639925,08/26/2025 10:48:54 AM,09/10/2025 12:29:10 PM,Closed,DHCA,Code Enforcement,,Tall Grass on Private Property Where the Property is Occupied,25.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/10/2025 04:29:10 PM,10,Yes,1,0,Service Request - Fulfillment
1600657745,08/26/2025 10:52:51 AM,08/26/2025 10:55:42 AM,Closed,DHCA,Code Enforcement,,Checking Status of a Housing Code Enforcement Complaint or Inspection,1.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,08/26/2025 02:56:50 PM,0,Yes,1,0,General Information
1600659642,08/26/2025 11:13:32 AM,08/26/2025 11:20:52 AM,Closed,DOT,Highway Services,Drainage Repair,Street Drainage Repair,45.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,08/26/2025 03:20:54 PM,0,Yes,1,0,General Information
1600658075,08/26/2025 12:01:29 PM,08/28/2025 08:39:02 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,08/28/2025 12:39:02 PM,2,Yes,1,0,Service Request - Fulfillment
1600661098,08/26/2025 12:21:58 PM,09/10/2025 12:29:10 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,09/10/2025 04:29:10 PM,10,Yes,1,0,Service Request - Fulfillment
1600673352,08/26/2025 12:46:52 PM,08/28/2025 05:36:51 AM,Closed,DOT,Highway Services,Debris Pickup,Tree or Limb Fallen on Ground (Non Emergency),5.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,08/28/2025 09:36:55 AM,2,Yes,1,0,Service Request - Fulfillment
1600674344,08/26/2025 12:54:17 PM,09/03/2025 02:58:58 PM,Closed,DOT,Highway Services,Drainage Repair,Street Drainage Repair,45.0,ROCKVILLE,MD,20850.0,Phone,4.0,15,8.0,Jamie Raskin,1.0,Andrew Friedson,09/03/2025 06:59:01 PM,5,Yes,1,0,Service Request - Fulfillment
1600682704,08/26/2025 01:58:45 PM,02/25/2026 07:35:08 AM,Closed,DOT,Highway Services,Road Repair,Road Repair,15.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,02/25/2026 12:35:11 PM,123,No,0,1,Service Request - Fulfillment
1600677490,08/26/2025 01:59:40 PM,08/29/2025 04:24:50 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,08/29/2025 08:25:14 PM,3,Yes,1,0,Service Request - Fulfillment
1600672720,08/26/2025 02:27:16 PM,09/10/2025 12:30:17 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/10/2025 04:30:17 PM,10,Yes,1,0,Service Request - Fulfillment
1600680855,08/26/2025 02:31:55 PM,09/04/2025 02:40:00 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,09/04/2025 06:40:00 PM,6,Yes,1,0,Service Request - Fulfillment
1600689719,08/26/2025 03:29:39 PM,09/10/2025 12:30:17 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/10/2025 04:30:17 PM,10,Yes,1,0,Service Request - Fulfillment
1600689737,08/26/2025 03:30:36 PM,09/02/2025 12:18:40 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/02/2025 04:18:40 PM,4,Yes,1,0,Service Request - Fulfillment
1600727432,08/27/2025 08:39:46 AM,08/27/2025 08:45:50 AM,Closed,DHCA,Code Enforcement,,"About the Department of Housing and Community Affairs (DHCA), Location and Hours",1.0,Silver Spring,MD,20906.0,Walk In,,,,,,,08/27/2025 12:45:54 PM,0,Yes,1,0,Service Request - Fulfillment
1600727481,08/27/2025 08:51:16 AM,08/27/2025 08:54:01 AM,Closed,DHCA,Code Enforcement,,"About the Department of Housing and Community Affairs (DHCA), Location and Hours",1.0,Silver Spring,MD,20904.0,Walk In,,,,,,,08/27/2025 12:58:57 PM,0,Yes,1,0,Service Request - Fulfillment
1600704113,08/27/2025 09:08:14 AM,08/29/2025 05:57:15 AM,Closed,DOT,Highway Services,Debris Pickup,Tree or Limb Fallen on Ground (Non Emergency),5.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,08/29/2025 09:57:24 AM,2,Yes,1,0,Service Request - Fulfillment
1600722477,08/27/2025 09:10:18 AM,08/27/2025 11:21:42 AM,Closed,DOT,Highway Services,Mowing,Mowing,10.0,ROCKVILLE,MD,20850.0,Web,9.0,17,8.0,Jamie Raskin,3.0,Sidney A. Katz,08/27/2025 03:21:44 PM,0,Yes,1,0,Service Request - Fulfillment
1600736311,08/27/2025 09:23:15 AM,,In Progress,DOT,Highway Services,Sidewalk Repair,Sidewalk Repair,40.0,SILVER SPRING,MD,20906.0,Phone,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,08/27/2025 03:22:03 PM,153,No,0,1,Service Request - Fulfillment
1600727625,08/27/2025 09:26:01 AM,08/27/2025 09:28:24 AM,Closed,DHCA,Code Enforcement,,"About the Department of Housing and Community Affairs (DHCA), Location and Hours",1.0,Silver Spring,MD,20904.0,Walk In,,,,,,,08/27/2025 01:54:58 PM,0,Yes,1,0,Service Request - Fulfillment
1600733362,08/27/2025 09:28:10 AM,08/27/2025 04:18:07 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,08/27/2025 08:18:08 PM,0,Yes,1,0,Service Request - Fulfillment
1600727733,08/27/2025 09:57:07 AM,08/27/2025 09:59:04 AM,Closed,DHCA,Code Enforcement,,"About the Department of Housing and Community Affairs (DHCA), Location and Hours",1.0,Silver Spring,MD,20904.0,Walk In,,,,,,,08/27/2025 01:59:06 PM,0,Yes,1,0,Service Request - Fulfillment
1600726935,08/27/2025 10:10:37 AM,09/09/2025 11:04:46 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,09/09/2025 03:04:46 PM,8,Yes,1,0,Service Request - Fulfillment
1600755617,08/27/2025 01:02:45 PM,09/10/2025 12:30:17 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/10/2025 04:30:17 PM,9,Yes,1,0,Service Request - Fulfillment
1600722864,08/27/2025 01:32:57 PM,09/03/2025 05:05:58 AM,Closed,DOT,Highway Services,Pothole Repair,Pothole Repair,3.0,SILVER SPRING,MD,20906.0,Web,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/03/2025 09:06:01 AM,4,No,0,1,Service Request - Fulfillment
1600763724,08/27/2025 05:01:18 PM,08/29/2025 05:56:35 AM,Closed,DOT,Highway Services,Debris Pickup,Debris Pickup,5.0,BURTONSVILLE,MD,20866.0,Web,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,08/29/2025 09:56:40 AM,2,Yes,1,0,Service Request - Fulfillment
1600785485,08/27/2025 05:46:09 PM,08/28/2025 10:41:56 AM,Closed,DHCA,Code Enforcement,,Tall Grass on Private Property Where the Property is Occupied,25.0,ROCKVILLE,MD,20850.0,Phone,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,08/28/2025 02:41:56 PM,1,Yes,1,0,Service Request - Fulfillment
1600763932,08/27/2025 06:23:26 PM,09/10/2025 12:31:36 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/10/2025 04:31:36 PM,9,Yes,1,0,Service Request - Fulfillment
1600789125,08/28/2025 08:42:54 AM,09/02/2025 01:25:54 PM,Closed,DOT,Highway Services,Drainage Repair,Street Drainage Repair,45.0,ROCKVILLE,MD,20850.0,Phone,6.0,15,8.0,Jamie Raskin,2.0,Marilyn Balcombe,09/02/2025 05:25:55 PM,2,Yes,1,0,Service Request - Fulfillment
1600813492,08/28/2025 09:23:00 AM,08/29/2025 05:38:02 AM,Closed,DOT,Highway Services,Mowing,Mowing,10.0,SILVER SPRING,MD,20906.0,Phone,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,08/29/2025 09:38:10 AM,1,Yes,1,0,Service Request - Fulfillment
1600815461,08/28/2025 09:30:12 AM,09/05/2025 08:29:20 AM,Closed,DOT,Highway Services,Debris Pickup,Debris Pickup,5.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,09/05/2025 12:29:22 PM,5,Yes,1,0,Service Request - Fulfillment
1600807731,08/28/2025 09:47:04 AM,08/29/2025 02:27:52 PM,Closed,DOT,Highway Services,Road Repair,Road Repair,15.0,ROCKVILLE,MD,20850.0,Web,4.0,15,8.0,Jamie Raskin,1.0,Andrew Friedson,08/29/2025 06:27:55 PM,1,Yes,1,0,Service Request - Fulfillment
1600807643,08/28/2025 09:59:34 AM,09/03/2025 06:24:45 AM,Closed,DOT,Highway Services,Pothole Repair,Pothole Repair,3.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/03/2025 10:24:47 AM,3,Yes,1,0,Service Request - Fulfillment
1600791127,08/28/2025 10:07:10 AM,08/28/2025 10:08:48 AM,Closed,DHCA,Code Enforcement,,"About the Department of Housing and Community Affairs (DHCA), Location and Hours",1.0,Rockville,MD,20850.0,Walk In,,,,,,,08/28/2025 02:08:51 PM,0,Yes,1,0,Service Request - Fulfillment
1600818553,08/28/2025 10:15:34 AM,09/05/2025 06:43:49 AM,Closed,DOT,Highway Services,Mowing,Mowing,10.0,BROOKEVILLE,MD,20833.0,Phone,8.0,14,8.0,Jamie Raskin,7.0,Dawn Luedtke,09/05/2025 10:43:51 AM,5,Yes,1,0,Service Request - Fulfillment
1600818573,08/28/2025 10:19:06 AM,09/05/2025 06:41:54 AM,Closed,DOT,Highway Services,Other,Grass Damage from Non-Snow Events,40.0,BROOKEVILLE,MD,20833.0,Phone,8.0,14,8.0,Jamie Raskin,7.0,Dawn Luedtke,09/05/2025 10:41:56 AM,5,Yes,1,0,Service Request - Fulfillment
1600814742,08/28/2025 10:26:52 AM,09/10/2025 12:31:36 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,09/10/2025 04:31:36 PM,8,Yes,1,0,Service Request - Fulfillment
1600807784,08/28/2025 10:32:09 AM,09/02/2025 10:56:48 AM,Closed,DOT,Highway Services,Road Repair,Road Repair,15.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,09/02/2025 02:56:51 PM,2,Yes,1,0,Service Request - Fulfillment
1600835899,08/28/2025 01:53:18 PM,08/28/2025 03:00:16 PM,Closed,DOT,Highway Services,Debris Pickup,Tree or Limb Down Blocking Roadway (Emergency),1.0,ROCKVILLE,MD,20850.0,Phone,4.0,17,8.0,Jamie Raskin,3.0,Sidney A. Katz,08/28/2025 07:00:19 PM,0,Yes,1,0,Service Request - Fulfillment
1600858280,08/28/2025 03:08:10 PM,08/29/2025 05:49:34 AM,Closed,DOT,Highway Services,Mowing,Mowing,10.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,08/29/2025 09:49:37 AM,1,Yes,1,0,Service Request - Fulfillment
1600856351,08/28/2025 03:22:34 PM,09/02/2025 11:23:19 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,5.0,Kristin Mink,09/02/2025 03:23:19 PM,2,Yes,1,0,Service Request - Fulfillment
1600848845,08/28/2025 04:10:03 PM,09/03/2025 08:01:38 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,4.0,Glenn Ivey,5.0,Kristin Mink,09/03/2025 12:01:38 PM,3,Yes,1,0,Service Request - Fulfillment
1600860475,08/28/2025 04:13:13 PM,09/10/2025 12:32:52 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/10/2025 04:32:52 PM,8,Yes,1,0,Service Request - Fulfillment
1600866275,08/28/2025 04:17:12 PM,09/02/2025 03:11:45 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/02/2025 07:11:45 PM,2,Yes,1,0,Service Request - Fulfillment
1600843778,08/28/2025 04:50:03 PM,09/03/2025 06:17:23 AM,Closed,DOT,Highway Services,Debris Pickup,Tree or Limb Fallen on Ground (Non Emergency),5.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/03/2025 10:17:27 AM,3,Yes,1,0,Service Request - Fulfillment
1600843814,08/28/2025 05:56:16 PM,09/03/2025 06:25:12 AM,Closed,DOT,Highway Services,Pothole Repair,Pothole Repair,3.0,SILVER SPRING,MD,20906.0,Web,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,09/03/2025 10:25:14 AM,3,Yes,1,0,Service Request - Fulfillment
1600872532,08/29/2025 01:27:26 AM,08/29/2025 02:06:45 PM,Closed,DHCA,Code Enforcement,,Tall Grass on Private Property Where the Property is Occupied,25.0,SILVER SPRING,MD,20904.0,Web,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,08/29/2025 06:06:45 PM,0,Yes,1,0,Service Request - Fulfillment
1600894462,08/29/2025 08:27:32 AM,09/03/2025 06:19:18 AM,Closed,DOT,Highway Services,Debris Pickup,Debris Pickup,5.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,09/03/2025 10:19:23 AM,2,Yes,1,0,Service Request - Fulfillment
1600891781,08/29/2025 10:15:21 AM,09/10/2025 12:33:37 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,18,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/10/2025 04:33:37 PM,7,Yes,1,0,Service Request - Fulfillment
1600894028,08/29/2025 11:18:17 AM,09/02/2025 12:01:29 PM,Closed,DOT,Highway Services,Other,Grass Damage from Non-Snow Events,40.0,ROCKVILLE,MD,20850.0,Phone,4.0,15,8.0,Jamie Raskin,3.0,Sidney A. Katz,09/02/2025 04:01:32 PM,1,Yes,1,0,Service Request - Fulfillment
1600910359,08/29/2025 11:24:48 AM,09/03/2025 07:55:49 AM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20906.0,Phone,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/03/2025 11:55:49 AM,2,Yes,1,0,Service Request - Fulfillment
1600930228,08/29/2025 01:29:10 PM,09/02/2025 10:42:39 AM,Closed,DOT,Highway Services,Mowing,Mowing,10.0,SILVER SPRING,MD,20904.0,Phone,5.0,20,8.0,Jamie Raskin,5.0,Kristin Mink,09/02/2025 02:42:41 PM,1,Yes,1,0,Service Request - Fulfillment
1600885574,08/29/2025 01:33:49 PM,09/03/2025 06:18:40 AM,Closed,DOT,Highway Services,Debris Pickup,Tree or Limb Fallen on Ground (Non Emergency),5.0,SILVER SPRING,MD,20906.0,Web,13.0,19,8.0,Jamie Raskin,6.0,Natali Fani-Gonz?!lez,09/03/2025 10:18:43 AM,2,Yes,1,0,Service Request - Fulfillment
1600928791,08/29/2025 01:46:49 PM,08/29/2025 04:23:41 PM,Closed,DHCA,Code Enforcement,,Housing Complaints,60.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,08/29/2025 08:23:42 PM,0,Yes,1,0,Service Request - Fulfillment
1600928803,08/29/2025 01:49:07 PM,08/29/2025 03:47:25 PM,Closed,DHCA,Code Enforcement,,Tall Grass on Private Property Where the Property is Occupied,25.0,SILVER SPRING,MD,20904.0,Phone,5.0,14,8.0,Jamie Raskin,5.0,Kristin Mink,08/29/2025 07:47:25 PM,0,Yes,1,0,Service Request - Fulfillment
